Client_ID,Professionals_Count,Students_Count,Observers_Count,Course_Start_Date,Practical_Hours,Theory_Hours,Registration_Days_Before,Origin_Country,Catering_Package,Welcome_Gift_Type,Requested_Lab_Config,Assigned_Lab_Config,Prev_Course_Dropouts,Prev_Course_Attended,Pre_Course_Supports_Tickets,Physical_Course_Kits,Waiting_List_Days,Registration_Changes,Enrollment_Type,Lanyard_Color,Client_Category,Submission_Source,Returning_Client,Agent_ID,Company_ID,Payment_Terms,Daily_Tuition_Cost,Dropped_Course
36798,1,0.0,0,2016-09-19,10000,2,280.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,35,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,  Prepaid (Non-Refundable)  ,100.0,1
44086,2,0.0,0,2017-03-26,2,1,68.0,DEU,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0, General Admission ,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,321.0,,Pay Upon Start,72.0,0
26665,2,0.0,0,2016-03-09,0,4,55.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SAAS & SOFTWARE HOUSES,B2B Platforms & Resellers,0,,,PAY UPON START,56.94,0
55407,2,0.0,0,2017-04-06,0,3,69.0,GBR,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Black,  SaaS & Software Houses  ,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,99.0,0
59689,2,0.0,0,2016-04-12,0,3,89.0,ITA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,96.3,0
35492,2,0.0,0,2015-08-14,0,2,39.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Bl*ue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Pay Upon Start,101.5,1
25760,2,0.0,0,2017-02-12,2,2,47.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,90.1,0
12356,2,0.0,0,2016-01-02,2,1,23.0,ITA,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Red,Traditional IT & Telecomm,  B2B Platforms & Resellers  ,0,144.0,,pay upon start,109.0,0
33987,2,0.0,0,2015-10-30,2,2,99.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,205.0,,Prepaid (Non-Refundable),65.0,1
62142,3,0.0,0,2016-12-25,2,4,288.0,NLD,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,107.38,1
66050,1,0.0,0,2016-10-11,0,1,3.0,FRA,Standard (Coffee Only),Water Bottle,Dual Monitor Setup,Dual Monitor Setup,0,0,0,0.0,0,1,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,240.0,0
48192,2,0.0,0,2016-07-18,1,3,62.0,FRA,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,70.78,0
6368,2,0.0,0,2016-02-19,0,1,99.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Black,Industrial Tech & IoT,Dedicated Sales Team,0,,5013.0,  Pay Upon Start ,80.0,1
58703,2,0.0,0,2015-10-15,0,2,363.0,PRT, Standard (Coffee Only)  ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Contractual Agreement,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
28289,2,0.0,0,2017-04-21,0,2,130.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),95.0,1
44816,2,0.0,0,2016-09-10,2,2,242.0,NOR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,100.3,1
34848,2,0.0,0,2016-11-28,1,1,35.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Pay Upon Start,75.0,1
9183,2,0.0,0,2017-04-15,1,1,108.0,FRA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,148.5,0
42046,3,0.0,0,2016-05-06,0,2,53.0,PRT,Standard (Coffee Only),Portable Charger,Linux Workstation,Linux Workstation,0,0,3,,0,0,GENERAL ADMISSION,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,159.3,0
52136,3,0.0,0,2015-12-29,0,2,2.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,,Red,  SaaS & Software Houses , B2B Platforms & Resellers  ,0,119.0,,PAY UPON START,109.61,0
26949,1,0.0,0,2016-10-23,2,4,91.0,FRA,Standard (Coffee Only),Portable Charger,Linux Workstation,Linux Workstation,0,0,1,0.0,0,1,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upo#n Start,132.6,0
60225,3,0.0,0,2016-06-21,0,1,28.0,USA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,147.0,1
7599,2,0.0,0,2016-07-16,2,2,156.0,ROU,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0, Affiliated Admission  ,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,,,Pay Upon Start,72.25,0
55941,1,0.0,0,2016-04-19,0,2,103.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,133.0,,Prepaid (Non-Refundable),115.0,1
30527,1,0.0,0,2016-05-29,3,5,10.0,CHE, Standard (Coffee Only)  ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Industrial Tech & IoT,Dedicated Sales Team,0,,5197.0,Pay Upon Start,110.0,0
21927,2,0.0,0,2015-08-21,0,2,4.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Contractual Agreement,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,106.0,0
78292,3,0.0,0,2016-07-28,0,1,116.0,NLD,Standard (Coffee Only),Branded Notebook,Linux Workstation,MacOS Station,0,0,1,0.0,0,1,General Admission,Green,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,137.7,0
10607,2,0.0,0,2016-06-23,0,2,351.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,G!eneral Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
56568,2,0.0,0,2015-10-16,0,2,364.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Prepaid (Non-Refundable),101.5,1
23485,2,0.0,0,2016-11-03,0,2,482.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,PREPAID (NON-REFUNDABLE),62.8,1
41184,1,0.0,0,2016-08-06,1,1,121.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,,,Pay Upon Start,97.75,1
70453,2,0.0,0,2017-04-22,2,2,152.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Red,Traditional IT & Telecomm,B2B Platforms & Resellers,0,313.0,,prepaid (non-refundable),105.0,1
22584,2,0.0,0,2015-09-25,2,3,343.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,1,General Admission,Black,Big Tech & Multinationals, B2B Platforms & Resellers  ,0,218.0,,Prepaid (Non-Refundable),170.0,1
43449,1,0.0,0,2015-11-20,0,2,32.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Dual Monitor Setup,0,0,0,0.0,0,1,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,133.0,,Pay Upon Start,73.0,0
75221,2,0.0,0,2017-03-25,2,2,35.0,FRA,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,GENERAL ADMISSION,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,96.05,0
19121,2,0.0,0,2016-03-22,0,1,3.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,101.0,0
54222,2,0.0,0,2015-09-05,2,2,21.0,TUN,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,3,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,105.0,0
11077,2,0.0,0,2015-10-28,0,3,72.0,ISR,standard (coffee only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,1,0.0,58,0,Affiliated Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,320.0,,Pay Upon Start,85.67,0
38506,1,0.0,0,2017-03-22,0,1,8.0,ESP,Standard (Coffee Only),USB Drive,Linux Workstation,Linux Workstation,0,2,0,0.0,0,0,General Admission,Blue,Industrial Tech & IoT,Dedicated Sales Team,1,,5025.0,Pay Upon Start,95.0,0
31307,2,0.0,0,2016-01-06,0,1,1.0,,Standard (Coffee Only),USB Drive,Standard PC (Windows),Laptop Docking Station,0,0,0,1.0,0,0,Affiliated Admission,blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,107.0,0
62823,3,0.0,0,2016-10-21,2,3,209.0,BRA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,128.7,0
16112,2,9999.0,0,2015-09-16,0,4,167.0,PRT,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,158.0,,Pay Upon Start,102.0,0
17452,2,0.0,0,2016-05-15,2,0,81.0,CN,Standard (Coffee Only),USB Drive,Standard PC (Windows),Laptop Docking Station,0,0,1,0.0,0,0,Affiliated Admission,red,Big Tech & Multinationals,B2B Platforms & Resellers,0,153.0,,Pay Upon Start,90.0,0
75938,1,0.0,0,2016-03-27,2,1,122.0,PRT,Lunch Included,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,144.0,,Pay Upon Start,86.0,0
20388,1,0.0,0,2017-02-20,1,1,32.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Green,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),75.0,1
14644,2,0.0,0,2016-04-17,2,2,160.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Contractual Agreement,Green,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,107.0,1
75403,2,0.0,0,2016-07-28,0,2,386.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
55946,2,1.0,0,2017-03-31,1,2,161.0,DNK,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,pay upon start,127.2,1
61081,1,0.0,0,2015-11-14,0,1,1.0,ITA,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Black,industrial tech & iot,Dedicated Sales Team,0,,5158.0,Pay Upon Start,79.0,0
8617,2,0.0,0,2016-11-23,0,3,5.0,MAR,No Food Plan,Branded Notebook,,Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,90.33,1
66622,1,0.0,0,2016-10-22,2,2,229.0,PRT,Standard (Coffee Only),USB Drive,,Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,217.0,,Prepaid (Non-Refundable),80.75,1
70498,1,0.0,0,2015-12-03,0,1,0.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,1,0,0.0,0,0,General Admission,Blue,Industrial Tech & IoT,  Dedicated Sales Team ,1,,5018.0,Pay Upon Start,79.0,0
2919,2,0.0,0,2016-12-08,0,2,517.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Orange,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.8,1
15455,2,0.0,0,2016-12-09,0,2,39.0,PRT,NO FOOD PLAN,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,88.0,1
57265,1,0.0,0,2015-10-13,0,3,36.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Orange,Traditional IT & Telecomm, B2B Platforms & Resellers  ,0,144.0,,Pay Upon Start,91.0,0
30111,1,0.0,0,2017-02-10,0,1,1.0,PRT,Standar#d (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,273.0,,Pay Upon Start,65.0,0
24401,2,0.0,0,2017-04-26,0,3,156.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Red,Big Tech & Multinationals,B2B Platforms & Resellers,0,320.0,,Prepaid (Non-Refundable),100.0,1
67862,1,0.0,0,2016-11-07,1,0,14.0,ITA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,2,General Admission,Blue,SaaS & Software Houses,  B2B Platforms & Resellers  ,0,104.0,,Pay Upon Start,142.64,0
61772,2,0.0,0,2016-04-28,0,3,58.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,109.2,0
34725,2,0.0,0,2015-09-21,1,0,263.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Laptop Docking Station,0,0,0,0.0,0,0,Affiliated Admission,Black,  TRADITIONAL IT & TELECOMM ,B2B Platforms & Resellers,0,138.0,,Pay Upon Start,67.0,0
34591,2,0.0,0,2016-04-22,2,3,6.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Laptop Docking Station,0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,91.44,0
18464,1,0.0,0,2015-10-02,0,2,164.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,139.0,,Pay Upon Start,100.0,0
74566,1,0.0,0,2017-02-22,0,2,48.0,ESP,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission,blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Pay Upon Start,65.0,0
48756,2,0.0,0,2016-04-09,1,1,87.0,CHN,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,2,General Admission,Blue,SaaS & Software Houses,  B2B Platforms & Resellers ,0,184.0,,Pay Upon Start,105.3,1
58991,1,0.0,0,2016-05-16,1,0,3.0,ESP,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,220.0,,Pay Upon Start,71.2,0
37561,3,0.0,0,2015-10-10,1,1,1.0,PRT,No Food Plan,USB Drive,Standard PC (Windows),Dual Monitor Setup,0,0,2,0.0,0,0,Affiliated Admission,Red,Traditional IT & Telecomm,B2B Platforms & Resellers,0,220.0,,Pay Upon Start,135.4,0
31622,2,0.0,0,2017-01-05,1,3,30.0,DEU,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,,0,0,General Admission,Blue,SAAS & SOFTWARE HOUSES,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,54.71,0
71508,2,0.0,0,2015-12-22,1,5,27.0,DEU, Standard (Coffee Only)  ,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,118.0,,Pay Upon Start,48.33,0
21509,1,0.0,0,2016-04-11,1,1,2.0,PRT,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),1,3,0,0.0,0,0,  GENERAL ADMISSION  ,Blue,Industrial Tech & IoT,Dedicated Sales Team,1,,5181.0,Pay Upon Start,65.0,0
56293,1,0.0,0,2015-10-20,0,1,0.0,IRQ,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,139.0,0
58569,2,0.0,0,2016-10-16,2,3,256.0,DEU,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,Affiliated Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,5164.0,Pay Upon Start,100.75,0
43072,2,0.0,0,2016-01-29,0,2,14.0,DEU,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,2,General Admission,Orange,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,81.95,0
77594,2,0.0,0,2016-05-17,0,2,217.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Red,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,95.4,1
17053,2,0.0,0,2015-09-02,0,2,21.0,IRN,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,105.0,1
33844,2,0.0,0,2017-02-26,2,2,14.0,FRA,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,74.8,0
23692,3,0.0,0,2016-10-24,1,1,66.0,CHE,Standard (Coffee Only),Branded Notebook,Linux Workstation,MacOS Station,0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,PAY UPON START,144.45,0
24572,2,0.0,0,2016-07-26,0,1,40.0,PRT, Lunch Included ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,2,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,140.0,,Pay Upon Start,125.0,0
32462,2,0.0,0,2015-10-01,0,2,349.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Contractual Agreement,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepa!id (Non-Refundable),,1
40774,2,0.0,0,2016-09-07,1,4,194.0,,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue, SaaS & Software Houses  ,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,116.45,0
33106,2,0.0,0,2016-10-01,2,1,179.0,IRL,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,108.9,0
45830,2,0.0,0,2016-04-23,0,1,66.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue, SaaS & Software Houses  ,B2B Platforms & Resellers,0,,,Pay Upon Start,105.3,0
10485,2,0.0,0,2015-07-25,2,1,110.0,ITA,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Green,Traditional IT & Telecomm,B2B Platforms & Resellers,0,318.0,,Pay Upon Start,94.5,1
23687,2,0.0,0,2016-02-10,0,2,0.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,1,0,0.0,0,0,general admission,Black,Industrial Tech & IoT,Dedicated Sales Team,1,,5181.0,Pay Upon Start,75.0,0
75999,2,0.0,0,2016-08-31,0,2,179.0,GBR,Standard (Coffee Only),Branded Notebook,Laptop Docking Station,Laptop Docking Station,0,0,0,0.0,0,1,  Affiliated Admission  ,Blue,SaaS & Software Houses,b2b platforms & resellers,0,184.0,,Pay Upon Start,103.69,1
48935,2,0.0,0,2016-08-27,2,2,183.0,CHE,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,90.95,1
64541,2,0.0,0,2016-08-01,2,5,123.0,DEU,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,220.0,,Pay Upon Start,91.7,0
40282,2,0.0,0,2017-03-17,1,2,70.0,FRA,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,106.2,1
13550,2,0.0,0,2016-12-07,1,4,270.0,GBR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,114.0,,Pay Upon Start,68.0,0
21796,2,0.0,0,2016-05-02,1,3,115.0,FRA,  Standard (Coffee Only) ,Branded Notebook,Linux Workstation,MacOS Station,0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,162.0,,Pay Upon Start,90.95,0
52569,2,0.0,0,2016-06-17,0,2,350.0,PRT,  Standard (Coffee Only) ,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0, General Admission ,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,129.0,,Prepaid (Non-Refundable),140.0,1
49341,3,0.0,0,2015-08-22,2,1,138.0,ITA,Lunch Included,Portable Charger,Standard PC (Windows),Linux Workstation,0,0,1,0.0,0,1,Affiliated Admission*,Blue,traditional it & telecomm,B2B Platforms & Resellers,0,318.0,,,138.5,0
